Call,freq,offset,ctcss,type,location,longditude,latitude,height,maidenhead,distsyd,dirsyd,dirkat,distmel,disttmb,txpower,bank
VK2RAG C,146.6375,-0.6,,DV,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,1273.4000,20,,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,146.7250,-0.6,91.5Hz,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,147.1250,0.6,91.5Hz,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,438.0750,-5,91.5Hz,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,439.5250,-5,91.5Hz,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,439.7250,-5,91.5Hz,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,439.9500,-5,91.5Hz,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,439.9500,-5,91.5Hz,P25 (NAC = 293),Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAG,53.7250,-1,91.5Hz,FM,Somersby,151.291215,-33.360078,0,QF56pp43wn,56843,7.9,66.8,756254.7,631799.9,5,
VK2RAI,439.2750,-5,,FM,Booral,151.971689,-32.505285,0,QF57xl68or,167063,25.5,49.6,867744.2,524410.3,5,
VK2RAO,146.7000,-0.6,91.5Hz,FM,Mt Canobolas,148.982967,-33.341852,0,QF46lp77ww,214558,285.2,288.4,615093.4,721550.9,5,
VK2RAO,438.7250,-5,,FM,Mt Canobolas,148.982967,-33.341852,0,QF46lp77ww,214558,285.2,288.4,615093.4,721550.9,5,
VK2RAP,147.2750,0.6,,FM,Acacia Plateau,152.347415,-28.39188,0,QG61eo15qw,616764,10.4,18.8,1250443.2,90862.6,5,
VK2RAY,147.2250,0.6,,FM,Albury,147.035272,-36.10083,0,QF33mv45ft,454359,235.8,227.6,264537.9,1075161.6,5,
VK2RAY,438.5750,-5,,FM,Albury,147.035272,-36.10083,0,QF33mv45ft,454359,235.8,227.6,264537.9,1075161.6,5,
VK2RBB,146.6250,-0.6,123Hz,FM,Goonengerry,153.435042,-28.602217,0,QG61rj25el,621126,20.6,28.6,1289692.9,89042.3,5,
VK2RBE,146.7750,-0.6,91.5Hz,FM,Mt Bethungra,147.877424,-34.720724,0,QF35wg57ga,320851,251.9,242.9,431315.1,905437.5,5,
VK2RBH,147.0000,-0.6,,FM,Mt Darling,141.533162,-32.022963,0,QF07sx34xl,927126,280.1,280.5,714916.5,1203437.8,5,
VK2RBH,29.1200,0,,FM,Mt Darling,141.533162,-32.022963,0,QF07sx34xl,927126,280.1,280.5,714916.5,1203437.8,5,
VK2RBK,146.7750,-0.6,,FM,Noumea Tops,150.52417,-30.056695,0,QF59gw26vj,427506,351.1,2.9,1001535.8,346197.5,5,
VK2RBK,439.9000,-5,,FM,Noumea Tops,150.52417,-30.056695,0,QF59gw26vj,427506,351.1,2.9,1001535.8,346197.5,5,
VK2RBL,146.7250,-0.6,,FM,Balranald,143.566797,-34.635162,0,QF15si87an,708771,261.0,258.8,374567.4,1173839.1,5,
VK2RBM,147.0500,0.6,123Hz,FM,Lawson,150.431585,-33.719433,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBM,29.6700,-100,,FM,Lawson,150.431585,-33.719433,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBM,438.3750,-5,123Hz,FM,Lawson,150.431585,-33.719433,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBM,53.8750,-1,123Hz,FM,Lawson,150.431585,-33.719433,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBO,147.3500,0.6,,FM,Cooranbong,151.460511,-33.088847,0,QF56rv58gq,89532,15.3,57.3,788321.3,598574.1,5,
VK2RBR,146.7750,-0.6,,FM,Tabulam,152.427095,-28.754019,0,QG61ff19ga,578733,11.9,20.7,1220559.5,116008.4,5,
VK2RBV B,438.7750,-5,,DV,Sydney,151.211542,-33.864292,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCB,146.7500,-0.6,123Hz,FM,Francis Lookout,152.688203,-30.396516,0,QF69io24ou,409475,20.3,32.0,1087317.5,282347.5,5,
VK2RCC,146.8000,-0.6,,FM,Needle Mtn,149.026186,-31.346311,0,QF48mp36dv,346562,323.2,335.1,808033.2,548722.5,5,
VK2RCD,146.7250,-0.6,,FM,Burroway Hill,148.556712,-32.154911,0,QF47gu62tt,312147,306.8,316.2,707946.3,643601.8,5,
VK2RCF,438.4500,-5,91.5Hz,FM,Carlingford,151.052787,-33.775653,0,QF56mf63iu,17612,305.4,95.5,709040.7,682277.6,5,
VK2RCF,438.4500,-5,91.5Hz,P25 (NAC = 293),Carlingford,151.052787,-33.775653,0,QF56mf63iu,17612,305.4,95.5,709040.7,682277.6,5,
VK2RCG,438.2000,-5.4,,P25 (NAC = 293),Sydney,151.211542,-33.864292,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCG,439.5000,-5,,DMR,Sydney,151.211542,-33.864292,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCG,439.8000,-5,91.5Hz,FM,Sydney,151.211542,-33.864292,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCH,146.8500,-0.6,,FM,Mt Coramba,153.053358,-30.219255,0,QF69ms67jj,440507,23.8,34.5,1124709.6,260358.6,5,
VK2RCN,147.0000,-0.6,,FM,Telegraph Point,152.774113,-31.303962,0,QF68jq27vb,320090,27.8,41.6,1016348.2,381626.7,5,
VK2RCN,438.4250,-5,123Hz,FM,Telegraph Point,152.774113,-31.303962,0,QF68jq27vb,320090,27.8,41.6,1016348.2,381626.7,5,
VK2RCT,438.6500,-5,91.5Hz,FM,Campbelltown,150.784785,-34.04252,0,QF55jw49et,43634,243.5,129.3,670959.5,717977.4,5,
VK2RCV,146.6750,-0.6,123Hz,FM,Grafton,153.15733,-29.634646,0,QG60ni87vq,504387,22.0,31.6,1181666.3,195779.3,5,
VK2RCW,147.2000,0.6,,FM,Mt Lindsay,149.123207,-33.27946,0,QF46nr42sw,204235,288.1,293.5,628295.3,708566.1,5,
VK2RCW,439.3000,-5,,FM,Mt Lindsay,149.123207,-33.27946,0,QF46nr42sw,204235,288.1,293.5,628295.3,708566.1,5,
VK2RCZ,147.0750,0.6,123Hz,FM,Lalor Park,150.833553,-33.747338,0,QF56kg00ap,37133,291.0,93.9,695910.2,685491.9,5,
VK2RCZ,29.6300,-100,,FM,Lalor Park,150.833553,-33.747338,0,QF56kg00ap,37133,291.0,93.9,695910.2,685491.9,5,
VK2RCZ,439.4250,-5,,FM,Lalor Park,150.833553,-33.747338,0,QF56kg00ap,37133,291.0,93.9,695910.2,685491.9,5,
VK2RDC,438.6500,-5,91.5Hz,FM,Woy Woy,151.315176,-33.498258,0,QF56pm70tk,42181,13.7,75.7,747632.5,645945.8,5,
VK2RDD,439.9500,-5,,FM,Burroway Hill,148.556712,-32.154911,0,QF47gu62tt,312147,306.8,316.2,707946.3,643601.8,5,
VK2RDO,146.6500,-0.6,,FM,Dorrigo Plateau,152.858789,-30.317102,0,QF69kq33bv,423436,22.0,33.3,1104469.6,271917.6,5,
VK2RDX,146.6500,-0.6,,FM,Mt Bindo,150.009289,-33.677019,0,QF56ah17cm,113010,280.5,279.3,646693.9,706847.1,5,
VK2REE,146.6750,-0.6,123Hz,C4FM,Mt Ganghat,152.18174,-31.922071,0,QF68cb18tq,234236,23.2,41.9,927882.2,457101.0,5,
VK2REE,146.6750,-0.6,123Hz,FM,Mt Ganghat,152.18174,-31.922071,0,QF68cb18tq,234236,23.2,41.9,927882.2,457101.0,5,
VK2REE,438.3250,-5,,C4FM,Mt Ganghat,152.18174,-31.922071,0,QF68cb18tq,234236,23.2,41.9,927882.2,457101.0,5,
VK2REE,438.3250,-5,,FM,Mt Ganghat,152.18174,-31.922071,0,QF68cb18tq,234236,23.2,41.9,927882.2,457101.0,5,
VK2REH,147.2500,0.6,123Hz,FM,Moonimba,153.443259,-29.115507,0,QG60rv32eg,568072,22.5,31.1,1244255.2,142996.1,5,
VK2RFM,1250.000,-805.75,,ATV,Oakdale,150.503528,-34.079735,0,QF55gw00ku,69193,249.9,155.7,648597.1,730423.9,5,
VK2RFM,1250.000,-823.75,,ATV,Oakdale,150.503528,-34.079735,0,QF55gw00ku,69193,249.9,155.7,648597.1,730423.9,5,
VK2RGA,146.8250,-0.6,91.5Hz,FM,Mt Galore,146.790662,-35.108227,0,QF34jv44va,428372,250.0,243.5,341723.1,998948.7,5,
VK2RGF,146.8500,-0.6,91.5Hz,FM,Mt Square Knob,146.610155,-34.551752,0,QF35hk37fn,430397,258.6,253.8,390879.1,962113.7,5,
VK2RGL,147.1000,0.6,,FM,Cabbage Tree Mtn,152.120465,-32.257395,0,QF67br48kf,197896,25.8,46.8,897087.4,494708.4,5,
VK2RGL,147.2000,0.6,,FM,Cabbage Tree Mtn,152.120465,-32.257395,0,QF67br48kf,197896,25.8,46.8,897087.4,494708.4,5,
VK2RGL,426.250,18,,ATV,Cabbage Tree Mtn,152.120465,-32.257395,0,QF67br48kf,197896,25.8,46.8,897087.4,494708.4,5,
VK2RGN,146.6250,-0.6,,FM,Mt Gray,149.763092,-34.758567,0,QF45vf17nw,165662,233.0,203.3,547939.4,825590.5,5,
VK2RGN,438.3250,-5,,FM,Mt Gray,149.763092,-34.758567,0,QF45vf17nw,165662,233.0,203.3,547939.4,825590.5,5,
VK2RGN,438.6250,-5,,FM,Signal Hill,149.688344,-34.756348,0,QF45uf28ol,171092,234.4,206.2,542841.5,828089.3,5,
VK2RGN,439.9500,-5,,FM,Mt Gray,149.763092,-34.758567,0,QF45vf17nw,165662,233.0,203.3,547939.4,825590.5,5,
VK2RGN,53.7000,-1,,FM,Signal Hill,149.688344,-34.756348,0,QF45uf28ol,171092,234.4,206.2,542841.5,828089.3,5,
VK2RGR,146.9250,-0.6,,FM,North Ryde,151.126907,-33.798308,0,QF56ne58fj,10741,315.8,96.9,712608.0,682730.5,5,
VK2RGW,439.4750,-5,,FM,Glenwood,150.948529,-33.747825,0,QF56lg30tm,27442,298.9,93.3,703813.0,682208.6,5,
VK2RHC,438.5500,-5,91.5Hz,FM,Hurstville,151.09395,-33.96426,0,QF56na18gn,15006,224.5,110.8,698450.3,701259.8,5,
VK2RHH,147.2500,0.6,,FM,Nimmitabel,149.30231,-36.509104,0,QF43pl67gt,340549,210.1,196.2,411141.1,1021176.8,5,
VK2RHK,438.1250,-5,,FM,Wyee,151.493878,-33.182736,0,QF56rt96gd,80497,19.4,62.0,783469.5,607825.7,5,
VK2RHP,438.1375,-5.4,,P25 (NAC = 293),Horsley Park,150.854947,-33.861548,0,QF56kd23of,32651,271.1,107.6,688972.1,696882.4,5,
VK2RHP,439.7500,-5,,FM,Horsley Park,150.854947,-33.861548,0,QF56kd23of,32651,271.1,107.6,688972.1,696882.4,5,
VK2RHR,146.8250,-0.6,,FM,High Range,150.335746,-34.370997,0,QF55ep00gx,97912,235.0,177.9,615835.4,766093.9,5,
VK2RHR,438.0250,-5,,FM,High Range,150.335746,-34.370997,0,QF55ep00gx,97912,235.0,177.9,615835.4,766093.9,5,
VK2RHT,438.3500,-5.4,91.5Hz,FM,Chatswood,151.179197,-33.79773,0,QF56oe18mn,8208,341.2,96.5,716340.2,681332.7,5,
VK2RHT,438.3500,-5.4,91.5Hz,P25 (NAC = 293),Chatswood,151.179197,-33.79773,0,QF56oe18mn,8208,341.2,96.5,716340.2,681332.7,5,
VK2RIW,438.3000,-5,,FM,Kiama,150.791389,-34.697608,0,QF55jh42xn,99712,202.5,157.8,626956.0,787153.9,5,
VK2RLE,146.8000,-0.6,,FM,Engadine,151.036165,-34.040329,0,QF55mx40ih,24854,219.6,118.1,688974.8,710851.6,5,
VK2RLE,438.4250,-5,,FM,Engadine,151.036165,-34.040329,0,QF55mx40ih,24854,219.6,118.1,688974.8,710851.6,5,
VK2RLE,438.4250,-5,,P25 (NAC = 293),Engadine,151.036165,-34.040329,0,QF55mx40ih,24854,219.6,118.1,688974.8,710851.6,5,
VK2RLH,146.6750,-0.6,,FM,Stringybark Hill,149.359776,-33.554857,0,QF46qk36eu,174777,280.9,281.4,617274.9,722949.3,5,
VK2RLH,439.8500,-5,,FM,Stringybark Hill,149.359776,-33.554857,0,QF46qk36eu,174777,280.9,281.4,617274.9,722949.3,5,
VK2RLJ,146.8750,-0.6,,FM,Back Perisher Mtn,148.39187,-36.400004,0,QF43eo73ax,380464,221.6,209.9,342253.4,1043040.4,5,
VK2RLJ,438.4500,-5,,FM,Back Perisher Mtn,148.39187,-36.400004,0,QF43eo73ax,380464,221.6,209.9,342253.4,1043040.4,5,
VK2RMB,146.8750,-0.6,,FM,Terrey Hills,151.222079,-33.692994,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,29.1200,0,,FM,Terrey Hills,151.222079,-33.692994,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,438.1750,-5,91.5Hz,FM,Terrey Hills,151.222079,-33.692994,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,438.1750,-5,91.5Hz,P25 (NAC = 293),Terrey Hills,151.222079,-33.692994,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,53.6750,-1,,FM,Terrey Hills,151.222079,-33.692994,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMG,438.1250,-5,123Hz,FM,Bruxner Park,153.108878,-30.256129,0,QF69nr38bm,438859,24.7,35.3,1124955.5,264486.5,5,
VK2RMI,146.6500,-0.6,,FM,Terry Hie Hie,150.279974,-29.805968,0,QG50de36on,458866,348.7,359.6,1014760.7,345931.9,5,
VK2RMM,147.3750,0.6,123Hz,FM,Mt MacKenzie,151.966348,-29.086143,0,QG50xv59xh,535052,7.9,17.5,1165420.3,172185.4,5,
VK2RMO,146.8500,-0.6,,FM,Mt Baldwin,150.959429,-31.045559,0,QF58lw59db,313840,355.7,11.9,930542.6,406714.5,5,
VK2RMP,146.8500,-0.6,,FM,Maddens Plains,150.954594,-34.263384,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RMP,438.7250,-5,123Hz,FM,Maddens Plains,150.954594,-34.263384,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RMP,53.6500,-1,,FM,Maddens Plains,150.954594,-34.263384,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RMR,439.5750,-5,123Hz,FM,Mt Riverview,150.630477,-33.730786,0,QF56hg54po,55572,285.7,92.7,683302.8,690047.5,5,
VK2RMU,146.7000,-0.6,123Hz,FM,Nowra Hill,150.566994,-34.935597,0,QF55gb85ak,132292,206.3,170.0,595059.7,818409.7,5,
VK2RMU,438.1250,-5,123Hz,FM,Nowra Hill,150.566994,-34.935597,0,QF55gb85ak,132292,206.3,170.0,595059.7,818409.7,5,
VK2RMW,147.0750,0.6,,FM,Mt Wandera,150.005919,-35.794735,0,QF54ae09rg,240376,206.9,186.8,502102.1,924916.1,5,
VK2RMY,146.8750,-0.6,,FM,Mt Yarrahapinni,152.91949,-30.813912,0,QF69le04ip,375021,25.9,38.1,1066076.2,326571.0,5,
VK2RMY,438.0750,-5,,FM,Mt Yarrahapinni,152.91949,-30.813912,0,QF69le04ip,375021,25.9,38.1,1066076.2,326571.0,5,
VK2RNC,146.9000,-0.6,,FM,Mt Sugarloaf,151.538894,-32.890196,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNC,146.9750,-0.6,,FM,Mt Sugarloaf,151.538894,-32.890196,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNC,438.0250,-5,,FM,Mt Sugarloaf,151.538894,-32.890196,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNC,438.6750,-5,,FM,Mt Sugarloaf,151.538894,-32.890196,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNE,146.9500,-0.6,,FM,Mt Rumbee,151.605269,-29.951869,0,QG50tb21pn,435842,5.1,16.7,1065744.7,270885.7,5,
VK2RNG,29.1300,0,,FM,Werrington,150.740681,-33.765599,0,QF56if86vg,44702,284.6,97.6,688178.1,690212.4,5,
VK2RNG,439.8500,-5,,FM,Werrington,150.740681,-33.765599,0,QF56if86vg,44702,284.6,97.6,688178.1,690212.4,5,
VK2RNS,147.2500,0.6,,FM,Asquith,151.100677,-33.689879,0,QF56nh24bk,22085,333.3,87.8,718639.7,671887.0,5,
VK2RNS,439.9750,-5,,FM,Asquith,151.100677,-33.689879,0,QF56nh24bk,22085,333.3,87.8,718639.7,671887.0,5,
VK2RNW,146.6250,-0.6,,FM,Mt Kaputar,150.152139,-30.278821,0,QF59br83gb,410256,345.7,357.8,962677.1,389178.6,5,
VK2RNW,438.5750,-5,,FM,Mt Kaputar,150.152139,-30.278821,0,QF59br83gb,410256,345.7,357.8,962677.1,389178.6,5,
VK2RNW,53.6000,-1,,FM,Mt Kaputar,150.152139,-30.278821,0,QF59br83gb,410256,345.7,357.8,962677.1,389178.6,5,
VK2ROJ,439.7000,-5,91.5Hz,FM,Bolwarra Heights,151.595172,-32.699925,0,QF57th12ka,134461,15.7,47.1,827473.6,553647.0,5,
VK2RON,439.9250,-5,,FM,Artarmon,151.181412,-33.805346,0,QF56oe16sr,7342,340.6,97.0,715951.5,682089.7,5,
VK2ROT,147.0250,0.6,91.5Hz,FM,Paddington,151.229112,-33.886561,0,QF56oc77lf,2871,136.5,102.6,713577.4,689592.7,5,
VK2ROT,438.5750,-5,91.5Hz,FM,Paddington,151.229112,-33.886561,0,QF56oc77lf,2871,136.5,102.6,713577.4,689592.7,5,
VK2ROT,438.5750,-5,91.5Hz,P25 (NAC = 293),Paddington,151.229112,-33.886561,0,QF56oc77lf,2871,136.5,102.6,713577.4,689592.7,5,
VK2ROZ A,1273.7000,20,,DV,Lilyfield SCA,151.162775,-33.866126,0,QF56nd92md,4164,272.5,101.9,710296.2,689046.5,5,
VK2ROZ,438.1125,-5.4,,FM,Lilyfield SCA,151.162775,-33.866126,0,QF56nd92md,4164,272.5,101.9,710296.2,689046.5,5,
VK2RPL,1273.3000,20,,FM,Mt Nardi,153.290154,-28.542669,0,QG61pk49ts,622825,19.1,27.2,1286931.7,77844.0,5,
VK2RPL,438.6750,-5,123Hz,FM,Mt Nardi,153.290154,-28.542669,0,QG61pk49ts,622825,19.1,27.2,1286931.7,77844.0,5,
VK2RPL,438.6750,-5,123Hz,P25 (NAC = 293),Mt Nardi,153.290154,-28.542669,0,QG61pk49ts,622825,19.1,27.2,1286931.7,77844.0,5,
VK2RPM,146.7000,-0.6,91.5Hz,FM,Middle Brother,152.678285,-31.701304,0,QF68ih11jq,276947,30.2,45.5,978040.1,426278.4,5,
VK2RPM,438.5250,-5,123Hz,FM,Middle Brother,152.678285,-31.701304,0,QF68ih11jq,276947,30.2,45.5,978040.1,426278.4,5,
VK2RPW,1273.2000,20,,FM,Grundy Mtn,151.655979,-31.326537,0,QF58tq81rp,284941,8.6,25.9,945124.6,406560.9,5,
VK2RPW,53.5750,-1,,FM,Grundy Mtn,151.655979,-31.326537,0,QF58tq81rp,284941,8.6,25.9,945124.6,406560.9,5,
VK2RRR,147.2750,0.6,,FM,Razorback Range,150.664926,-34.138944,0,QF55hu96sp,58473,238.9,144.8,655607.8,731635.4,5,
VK2RRR,439.6000,-5,91.5Hz,FM,Razorback Range,150.664926,-34.138944,0,QF55hu96sp,58473,238.9,144.8,655607.8,731635.4,5,
VK2RRR,439.6000,-5,91.5Hz,P25 (NAC = 293),Razorback Range,150.664926,-34.138944,0,QF55hu96sp,58473,238.9,144.8,655607.8,731635.4,5,
VK2RRS,438.4750,-5,,FM,Lewisham,151.145352,-33.894531,0,QF56nc75kh,6488,242.8,104.4,707041.6,692517.0,5,
VK2RRT,146.9000,-0.6,,FM,Boona Mtn,147.144526,-32.656487,0,QF37ni72ik,401685,288.4,290.9,605410.8,777960.2,5,
VK2RRW,438.1000,-5,,FM,North Ryde,151.131552,-33.78341,0,QF56nf51sx,11719,323.0,95.6,714008.1,681023.7,5,
VK2RSC,146.8000,-0.6,123Hz,FM,Parrots Nest,153.228511,-28.857063,0,QG61od74kh,587852,19.6,28.1,1254981.9,110592.2,5,
VK2RSC,439.9500,-5,123Hz,FM,Parrots Nest,153.228511,-28.857063,0,QG61od74kh,587852,19.6,28.1,1254981.9,110592.2,5,
VK2RSC,53.5500,-1,,FM,Parrots Nest,153.228511,-28.857063,0,QG61od74kh,587852,19.6,28.1,1254981.9,110592.2,5,
VK2RSH,147.1000,0.6,,FM,Southern Highlands,150.517692,-34.408146,0,QF55go22cb,87426,226.5,165.8,626173.6,764285.2,5,
VK2RSH,439.3750,-5,,FM,Southern Highlands,150.517692,-34.408146,0,QF55go22cb,87426,226.5,165.8,626173.6,764285.2,5,
VK2RSM,147.0250,0.6,,FM,Tabletop,148.858439,-36.119842,0,QF43kv31af,329250,220.0,206.0,393997.1,996956.2,5,
VK2RSM,439.9000,-5,,FM,Tabletop,148.858439,-36.119842,0,QF43kv31af,329250,220.0,206.0,393997.1,996956.2,5,
VK2RSM,53.5750,-1,123Hz,FM,Tabletop,148.858439,-36.119842,0,QF43kv31af,329250,220.0,206.0,393997.1,996956.2,5,
VK2RSN,53.6250,-1,,FM,Mt Sugarloaf,151.515857,-32.944671,0,QF57sb13vg,106321,15.7,53.0,803121.7,581787.4,5,
VK2RSR,147.1250,0.6,,FM,Scaddens Ridge,151.366914,-33.294542,0,QF56qq49ah,65276,13.1,64.8,766362.9,622887.0,5,
VK2RST,147.2250,0.6,,FM,Lewisham,151.145352,-33.894531,0,QF56nc75kh,6488,242.8,104.4,707041.6,692517.0,5,
VK2RSV,439.3250,-5,91.5Hz,FM,Sans Souci,151.130597,-34.005138,0,QF55nx58qs,16821,205.1,112.9,698205.9,704695.1,5,
VK2RSW,439.7750,-5,,FM,Blaxland,150.633524,-33.750301,0,QF56hf69aw,54740,283.6,96.8,682031.1,691979.9,5,
VK2RTD,146.8000,-0.6,91.5Hz,FM,Mt Kendall,148.009957,-35.495522,0,QF44am11eb,344180,237.5,226.3,374243.4,971329.3,5,
VK2RTG,439.3000,-5,,FM,Kariong,151.297295,-33.439521,0,QF56pn54qm,48223,9.9,71.7,750740.1,640118.9,5,
VK2RTG,444.250,805.75,,ATV,Kariong,151.297295,-33.439521,0,QF56pn54qm,48223,9.9,71.7,750740.1,640118.9,5,
VK2RTM,146.7500,-0.6,,FM,Mt Crawney,150.99258,-31.58758,0,QF58lj98cx,253677,355.4,15.4,883616.5,458049.7,5,
VK2RTS,1250.000,-805.75,,ATV,Lawson,150.444899,-33.710693,0,QF56fg39jk,72764,283.6,86.3,672395.7,694154.0,5,
VK2RTS,147.3250,0.6,,FM,Lawson,150.444899,-33.710693,0,QF56fg39jk,72764,283.6,86.3,672395.7,694154.0,5,
VK2RTV,-,-,,ATV,St Leonards,151.189719,-33.821258,0,QF56oe22sv,5424,342.1,98.2,715403.0,683580.3,5,
VK2RTV,-,-,,ATV,St Leonards,151.189719,-33.821258,0,QF56oe22sv,5424,342.1,98.2,715403.0,683580.3,5,
VK2RTW,438.0250,-5,91.5Hz,FM,Willans Hill,147.372242,-35.132724,0,QF34qu48qd,379134,247.2,239.0,367235.8,969333.6,5,
VK2RTW,439.8000,-5,91.5Hz,FM,Willans Hill,147.372242,-35.132724,0,QF34qu48qd,379134,247.2,239.0,367235.8,969333.6,5,
VK2RTZ,146.7750,-0.6,,FM,Mt Sugarloaf,151.515857,-32.944671,0,QF57sb13vg,106321,15.7,53.0,803121.7,581787.4,5,
VK2RUM,438.6250,-5,,FM,Merewether,151.748091,-32.95177,0,QF57ub91sn,113350,26.5,58.0,818299.7,577271.0,5,
VK2RUW,146.6750,-0.6,,FM,Knights Hill,150.697311,-34.618243,0,QF55ij31qo,95606,209.3,160.3,625087.4,781246.9,5,
VK2RUW,146.9750,-0.6,,FM,Knights Hill,150.697311,-34.618243,0,QF55ij31qo,95606,209.3,160.3,625087.4,781246.9,5,
VK2RWB,147.2000,0.6,123Hz,FM,Gwynne Hill,145.884426,-35.912473,0,QF24wc61da,536767,243.5,237.7,226222.7,1119997.7,5,
VK2RWB,439.6500,-5,123Hz,FM,Gwynne Hill,145.884426,-35.912473,0,QF24wc61da,536767,243.5,237.7,226222.7,1119997.7,5,
VK2RWC,1273.2000,20,,FM,Chatswood,151.178974,-33.798005,0,QF56oe18ll,8185,341.0,96.5,716304.7,681367.6,5,
VK2RWC,147.1500,0.6,91.5Hz,FM,Chatswood,151.178974,-33.798005,0,QF56oe18ll,8185,341.0,96.5,716304.7,681367.6,5,
